Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02,113.05999755859375,113.36000061035156,110.93000030517578,111.26000213623047,102.77828979492188,1715800
2019-12-03,109.54000091552734,110.43000030517578,108.66999816894531,110.25,101.84528350830078,2108500
2019-12-04,111.80000305175781,114.51000213623047,111.80000305175781,114.38999938964844,105.66967010498047,2890100
2019-12-05,113.94999694824219,115.2300033569336,113.16000366210938,113.43000030517578,105.27982330322266,2443400
2019-12-06,114.73999786376953,116.0999984741211,114.4000015258789,115.88999938964844,107.5630874633789,2150300
2019-12-09,115.77999877929688,115.77999877929688,114.51000213623047,114.62000274658203,106.38435363769531,1551800
2019-12-10,114.58000183105469,115.44000244140625,114.02999877929688,114.41000366210938,106.1894302368164,2815900
2019-12-11,114.94999694824219,116.48999786376953,114.79000091552734,115.8499984741211,107.52597045898438,2203200
2019-12-12,115.87000274658203,118.66000366210938,115.61000061035156,117.80999755859375,109.34513854980469,2424000
2019-12-13,117.58000183105469,119.47000122070312,116.9000015258789,118.7699966430664,110.23614501953125,1644300
2019-12-16,119.5199966430664,120.5,118.48999786376953,118.86000061035156,110.3196792602539,2062500
2019-12-17,118.91000366210938,119.41000366210938,118.06999969482422,118.81999969482422,110.28254699707031,1467400
2019-12-18,118.88999938964844,119.52999877929688,116.86000061035156,117.0,108.59333038330078,2708400
2019-12-19,117.37999725341797,118.81999969482422,117.12999725341797,118.69999694824219,110.17120361328125,1591000
2019-12-20,120.18000030517578,120.22000122070312,117.9000015258789,119.81999969482422,111.21070861816406,4449000
2019-12-23,120.0,120.55000305175781,119.02999877929688,119.16999816894531,110.607421875,1565700
2019-12-24,119.26000213623047,119.87999725341797,119.11000061035156,119.72000122070312,111.1178970336914,487800
2019-12-26,119.66999816894531,120.12999725341797,119.26000213623047,119.7300033569336,111.1271743774414,912600
2019-12-27,119.72000122070312,120.0,118.98999786376953,119.44999694824219,110.86730194091797,1360900
2019-12-30,119.27999877929688,119.44999694824219,117.94000244140625,118.86000061035156,110.3196792602539,1107300
