Date,Open,High,Low,Close,Adj Close,Volume
2020-09-30,205.22000122070312,210.6699981689453,204.77999877929688,208.3699951171875,201.03843688964844,1098400
2020-10-01,209.83999633789062,210.24000549316406,206.3300018310547,208.6699981689453,201.3279266357422,1050900
2020-10-02,205.85000610351562,210.92999267578125,204.4499969482422,208.3000030517578,200.97093200683594,966300
2020-10-05,210.5399932861328,214.10000610351562,210.3699951171875,214.05999755859375,206.5282745361328,999600
2020-10-06,213.8000030517578,214.80999755859375,210.02000427246094,210.58999633789062,203.18035888671875,808700
2020-10-07,213.42999267578125,218.1199951171875,213.17999267578125,217.39999389648438,209.750732421875,1067000
2020-10-08,218.0,220.10000610351562,216.80999755859375,219.08999633789062,211.38125610351562,1125600
2020-10-09,220.0,224.72999572753906,219.6199951171875,222.92999267578125,215.0861358642578,1237800
2020-10-12,225.0,227.38999938964844,223.60000610351562,225.6300048828125,217.69117736816406,1081000
2020-10-13,224.08999633789062,224.89999389648438,219.2899932861328,220.0,212.25926208496094,852400
2020-10-14,220.49000549316406,224.66000366210938,220.0800018310547,221.22000122070312,213.4363250732422,743400
2020-10-15,217.36000061035156,223.35000610351562,216.9600067138672,222.3300018310547,214.50729370117188,773000
2020-10-16,223.8000030517578,227.05999755859375,223.32000732421875,224.0500030517578,216.16673278808594,820600
2020-10-19,224.1999969482422,226.0,219.72999572753906,220.88999938964844,213.1179656982422,763300
2020-10-20,222.1300048828125,224.60000610351562,220.47999572753906,220.8000030517578,213.03111267089844,603500
2020-10-21,221.58999633789062,222.75999450683594,219.72999572753906,220.89999389648438,213.12759399414062,607600
2020-10-22,221.4600067138672,225.02999877929688,219.66000366210938,224.63999938964844,216.73602294921875,971100
2020-10-23,226.0,226.41000366210938,221.07000732421875,221.89999389648438,214.09237670898438,858900
2020-10-26,218.7899932861328,218.9199981689453,212.69000244140625,214.74000549316406,207.18435668945312,1322900
2020-10-27,214.69000244140625,216.77000427246094,213.02000427246094,213.4600067138672,205.94937133789062,864600
2020-10-28,208.8300018310547,209.10000610351562,203.66000366210938,204.9499969482422,197.73876953125,1184100
2020-10-29,204.9600067138672,208.52000427246094,202.27000427246094,205.38999938964844,198.16331481933594,1065600
2020-10-30,209.27999877929688,212.49000549316406,196.08999633789062,202.00999450683594,194.9022216796875,2385200
2020-11-02,204.0,206.0800018310547,200.25,202.77999877929688,195.64512634277344,1274400
2020-11-03,206.0,209.66000366210938,205.11000061035156,208.25999450683594,200.9323272705078,1044300
2020-11-04,209.82000732421875,215.0,207.0500030517578,207.72999572753906,200.4209747314453,1140000
2020-11-05,211.1199951171875,212.27999877929688,208.85000610351562,210.60000610351562,203.1899871826172,1113400
2020-11-06,210.8800048828125,215.0,208.9199981689453,213.44000244140625,205.93006896972656,1119100
2020-11-09,231.35000610351562,241.52999877929688,230.63999938964844,234.35000610351562,226.10435485839844,3092700
2020-11-10,232.66000366210938,233.0,227.25,230.57000732421875,222.4573516845703,1380400
2020-11-11,232.4600067138672,232.4600067138672,223.8300018310547,225.24000549316406,217.31488037109375,1166000
2020-11-12,224.27999877929688,227.4499969482422,222.61000061035156,225.22000122070312,217.2956085205078,826000
2020-11-13,226.3300018310547,232.38999938964844,226.0,231.94000244140625,223.7791748046875,938900
2020-11-16,235.14999389648438,236.02999877929688,231.75999450683594,235.77999877929688,227.4840545654297,1646600
2020-11-17,232.35000610351562,233.5800018310547,227.5,231.44000244140625,223.29673767089844,997900
2020-11-18,231.3699951171875,234.9499969482422,231.0,231.75999450683594,223.60545349121094,855800
2020-11-19,231.0,234.00999450683594,229.44000244140625,233.57000732421875,225.35179138183594,1099600
2020-11-20,232.74000549316406,234.27000427246094,231.02000427246094,232.86000061035156,224.6667938232422,1116800
2020-11-23,233.4499969482422,235.41000366210938,232.19000244140625,233.00999450683594,224.8114776611328,699300
2020-11-24,235.38999938964844,242.50999450683594,235.0800018310547,240.30999755859375,231.85464477539062,1522900
2020-11-25,240.2899932861328,240.50999450683594,233.05999755859375,233.72000122070312,225.4965057373047,1900100
2020-11-27,235.67999267578125,236.60000610351562,231.80999755859375,232.80999755859375,224.61849975585938,787600
2020-11-30,233.57000732421875,234.74000549316406,230.75999450683594,233.39999389648438,225.18777465820312,1671900
2020-12-01,235.6300048828125,236.11000061035156,230.19000244140625,231.0,222.87222290039062,1464200
2020-12-02,230.92999267578125,234.30999755859375,229.5500030517578,234.25999450683594,226.01751708984375,787600
2020-12-03,234.27000427246094,236.3699951171875,232.89999389648438,234.77999877929688,226.51922607421875,1067500
2020-12-04,234.7100067138672,239.58999633789062,234.19000244140625,239.58999633789062,231.1599578857422,844400
2020-12-07,237.5,239.3300018310547,235.6199951171875,236.8000030517578,228.4681396484375,705600
2020-12-08,234.75999450683594,236.67999267578125,234.10000610351562,235.4499969482422,227.16563415527344,925900
2020-12-09,236.22000122070312,237.8000030517578,235.0500030517578,235.92999267578125,227.62876892089844,1006800
2020-12-10,235.0,237.25999450683594,233.44000244140625,235.1300048828125,226.8568878173828,875200
2020-12-11,234.0,234.77000427246094,230.25999450683594,232.1999969482422,224.0299835205078,1057100
2020-12-14,233.86000061035156,236.4499969482422,230.8000030517578,230.9499969482422,222.823974609375,1069600
2020-12-15,233.82000732421875,235.8000030517578,230.55999755859375,234.05999755859375,225.8245086669922,1016900
2020-12-16,233.50999450683594,236.1199951171875,231.7899932861328,235.1300048828125,226.8568878173828,794100
2020-12-17,236.0,238.22999572753906,235.17999267578125,238.10000610351562,229.72244262695312,776400
2020-12-18,238.14999389648438,240.49000549316406,236.13999938964844,240.0,231.55552673339844,2504700
2020-12-21,235.42999267578125,236.57000732421875,230.60000610351562,234.86000061035156,226.59642028808594,936700
2020-12-22,234.7899932861328,236.5800018310547,231.42999267578125,235.2899932861328,227.0112762451172,817300
2020-12-23,236.77999877929688,239.0,236.30999755859375,236.3300018310547,228.01467895507812,619600
2020-12-24,237.17999267578125,238.25,236.3300018310547,237.05999755859375,228.718994140625,256400
2020-12-28,239.0,240.4499969482422,237.9199981689453,238.5399932861328,230.14688110351562,628300
2020-12-29,240.88999938964844,242.4499969482422,239.86000061035156,240.85000610351562,232.37564086914062,824200
2020-12-30,240.32000732421875,242.82000732421875,240.32000732421875,242.05999755859375,234.15554809570312,855800
