Date,Open,High,Low,Close,Adj Close,Volume
2017-01-31,105.97000122070312,107.0999984741211,105.5,106.33000183105469,102.1537857055664,6470200
2017-02-01,106.62999725341797,106.75,104.01000213623047,105.0,100.87604522705078,6149100
2017-02-02,104.91999816894531,105.48999786376953,104.61000061035156,105.13999938964844,101.01054382324219,4112000
2017-02-03,106.30999755859375,107.54000091552734,105.5999984741211,106.58000183105469,102.39399719238281,7132600
2017-02-06,106.58000183105469,106.62000274658203,105.69000244140625,106.58999633789062,102.40359497070312,3445100
2017-02-07,107.0,107.1500015258789,106.04000091552734,106.5999984741211,102.41321563720703,3204800
2017-02-08,106.55000305175781,106.9000015258789,105.80000305175781,106.72000122070312,102.52847290039062,2993600
2017-02-09,106.72000122070312,107.54000091552734,106.5,107.30000305175781,103.0857162475586,2679200
2017-02-10,107.55000305175781,107.63999938964844,107.19999694824219,107.2699966430664,103.056884765625,2078400
2017-02-13,107.69999694824219,108.33000183105469,107.54000091552734,108.27999877929688,104.02723693847656,2337100
2017-02-14,108.01000213623047,109.20999908447266,107.76000213623047,108.87999725341797,104.60364532470703,2336800
2017-02-15,109.0,110.05999755859375,108.7699966430664,109.66000366210938,105.35301971435547,2920000
2017-02-16,109.75,110.19999694824219,108.88999938964844,109.30000305175781,105.00714111328125,2146400
2017-02-17,109.23999786376953,110.0,108.9800033569336,109.41999816894531,105.1224365234375,2850900
2017-02-21,109.44999694824219,110.23999786376953,109.33999633789062,110.16000366210938,105.8333969116211,3117200
2017-02-22,109.80000305175781,110.41000366210938,109.16000366210938,109.44000244140625,105.14166259765625,3049300
2017-02-23,109.83000183105469,110.75,109.5999984741211,110.73999786376953,106.39057922363281,4162200
2017-02-24,110.54000091552734,111.0,110.19999694824219,111.0,106.64037322998047,2471700
2017-02-27,110.4000015258789,110.98999786376953,109.76000213623047,110.56999969482422,106.2272720336914,2361200
