Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,18.200000762939453,18.389999389648438,18.0,18.229999542236328,16.95393943786621,14398400
2020-12-01,18.290000915527344,18.540000915527344,18.110000610351562,18.229999542236328,16.95393943786621,7789200
2020-12-02,18.219999313354492,18.729999542236328,18.170000076293945,18.59000015258789,17.288740158081055,8644400
2020-12-03,18.6299991607666,19.270000457763672,18.56999969482422,19.100000381469727,17.763042449951172,7445800
2020-12-04,19.1299991607666,19.290000915527344,18.979999542236328,19.270000457763672,17.921140670776367,5377300
2020-12-07,19.219999313354492,19.850000381469727,19.18000030517578,19.709999084472656,18.330341339111328,7751200
2020-12-08,19.799999237060547,19.850000381469727,19.239999771118164,19.290000915527344,17.939741134643555,7482400
2020-12-09,19.229999542236328,19.520000457763672,19.06999969482422,19.489999771118164,18.125741958618164,5864700
2020-12-10,19.450000762939453,19.559999465942383,19.190000534057617,19.520000457763672,18.153644561767578,4135200
2020-12-11,19.459999084472656,19.729999542236328,19.280000686645508,19.59000015258789,18.218740463256836,5417200
2020-12-14,19.559999465942383,19.959999084472656,19.530000686645508,19.8700008392334,18.479143142700195,5622200
2020-12-15,20.0,20.0,19.729999542236328,19.959999084472656,18.56283950805664,4093600
2020-12-16,20.049999237060547,20.459999084472656,20.020000457763672,20.3799991607666,18.953441619873047,6467300
2020-12-17,20.5,20.639999389648438,20.350000381469727,20.559999465942383,19.12084197998047,3622800
2020-12-18,20.65999984741211,21.329999923706055,20.600000381469727,21.239999771118164,19.753244400024414,14972900
2020-12-21,20.84000015258789,21.1200008392334,20.600000381469727,20.979999542236328,19.511444091796875,7376100
2020-12-22,21.110000610351562,21.469999313354492,21.059999465942383,21.34000015258789,19.84624481201172,4634500
2020-12-23,21.350000381469727,21.420000076293945,20.940000534057617,20.959999084472656,19.492843627929688,4408700
2020-12-24,21.040000915527344,21.110000610351562,20.899999618530273,21.040000915527344,19.567245483398438,1495500
2020-12-28,21.25,21.270000457763672,20.899999618530273,21.020000457763672,19.54864501953125,7152100
2020-12-29,20.899999618530273,21.09000015258789,20.639999389648438,20.829999923706055,19.371946334838867,4019500
2020-12-30,20.90999984741211,21.049999237060547,20.739999771118164,20.75,19.29754638671875,2693400
