Date,Open,High,Low,Close,Adj Close,Volume
2019-04-30,133.22164916992188,139.2869415283203,133.22164916992188,137.38832092285156,133.67759704589844,2095316
2019-05-01,138.32473754882812,139.50172424316406,135.0601348876953,138.45361328125,134.71414184570312,1389583
2019-05-02,138.38487243652344,142.78350830078125,137.3711395263672,142.29380798339844,138.4506072998047,1609463
2019-05-03,142.86941528320312,144.26976013183594,139.52749633789062,141.70962524414062,137.8822021484375,1607950
2019-05-06,139.34707641601562,142.39691162109375,139.17526245117188,142.13058471679688,138.29176330566406,824112
2019-05-07,141.17697143554688,141.99313354492188,138.10997009277344,139.3642578125,135.6001739501953,788843
2019-05-08,139.08934020996094,141.6065216064453,137.6460418701172,140.4639129638672,136.67010498046875,888830
2019-05-09,139.12371826171875,143.25601196289062,139.12371826171875,142.54295349121094,138.69300842285156,1123260
2019-05-10,142.23367309570312,143.4450225830078,139.9398651123047,142.90377807617188,139.04408264160156,870905
2019-05-13,140.28350830078125,140.43814086914062,138.47938537597656,139.19244384765625,135.43301391601562,747637
2019-05-14,139.41580200195312,142.1048126220703,139.20103454589844,140.31787109375,136.5280303955078,1002088
2019-05-15,139.02920532226562,142.72337341308594,138.93470764160156,142.06185913085938,138.22488403320312,911063
2019-05-16,142.46563720703125,144.4415740966797,141.42611694335938,141.74398803710938,137.9156036376953,1038637
2019-05-17,140.15463256835938,143.17010498046875,139.95704650878906,141.24569702148438,137.43080139160156,820154
2019-05-20,141.20274353027344,143.24742126464844,140.90206909179688,142.2594451904297,138.41714477539062,1058891
2019-05-21,142.76632690429688,144.5532684326172,142.53436279296875,142.92955017089844,139.06918334960938,856588
2019-05-22,142.58590698242188,144.0377960205078,142.07904052734375,143.86598205566406,139.98031616210938,684316
2019-05-23,142.955322265625,143.17010498046875,141.10824584960938,142.81787109375,138.9604949951172,888714
2019-05-24,143.08419799804688,143.71133422851562,142.07904052734375,143.29896545410156,139.42860412597656,752759
2019-05-28,143.09278869628906,143.6511993408203,141.81271362304688,141.9673614501953,138.13296508789062,2555562
2019-05-29,141.75257873535156,141.75257873535156,139.6907196044922,140.6357421875,136.83731079101562,693511
2019-05-30,140.91065979003906,141.726806640625,139.32130432128906,140.35223388671875,136.56146240234375,472468
