Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,123.80999755859375,123.86000061035156,121.11000061035156,122.4000015258789,97.09952545166016,2310800
2018-07-03,124.0199966430664,125.4000015258789,122.01000213623047,122.43000030517578,97.12332916259766,1382800
2018-07-05,123.6500015258789,125.04000091552734,122.70999908447266,123.22000122070312,97.75003051757812,2483900
2018-07-06,122.18000030517578,124.94999694824219,122.01000213623047,124.3499984741211,98.6464614868164,1443700
2018-07-09,125.0,126.45999908447266,124.51000213623047,126.12999725341797,100.05853271484375,1671900
2018-07-10,127.2699966430664,127.95999908447266,126.05999755859375,126.97000122070312,100.72489166259766,1996200
2018-07-11,126.05999755859375,126.81999969482422,123.62999725341797,124.66000366210938,98.89240264892578,1963800
2018-07-12,124.91000366210938,125.66999816894531,123.0999984741211,124.13999938964844,98.47986602783203,1971200
2018-07-13,124.38999938964844,127.01000213623047,124.12999725341797,125.95999908447266,99.92366790771484,1820000
2018-07-16,124.7699966430664,125.44000244140625,122.9000015258789,124.61000061035156,98.99810791015625,3210200
2018-07-17,124.19999694824219,124.98999786376953,122.11000061035156,124.31999969482422,98.7677230834961,3869200
2018-07-18,123.33999633789062,124.20999908447266,121.16000366210938,123.58000183105469,98.17981719970703,3280200
2018-07-19,122.73999786376953,123.58000183105469,122.19000244140625,122.38999938964844,97.2343978881836,2889300
2018-07-20,122.68000030517578,123.30999755859375,121.44000244140625,122.3499984741211,97.20259857177734,1540000
2018-07-23,123.16000366210938,123.45999908447266,122.29000091552734,122.86000061035156,97.60780334472656,1746300
2018-07-24,123.69000244140625,127.12000274658203,122.9800033569336,125.62000274658203,99.80052185058594,2850900
2018-07-25,125.62999725341797,128.6699981689453,125.31999969482422,128.3800048828125,101.99323272705078,2602300
2018-07-26,128.94000244140625,129.75,128.36000061035156,128.86000061035156,102.37457275390625,2860300
2018-07-27,128.32000732421875,130.49000549316406,127.76000213623047,129.14999389648438,102.60494995117188,2423600
2018-07-30,130.4499969482422,131.60000610351562,129.52999877929688,129.89999389648438,103.2008285522461,2053300
