Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,79.26000213623047,79.37000274658203,77.05999755859375,77.4000015258789,65.9621810913086,12017200
2018-04-03,77.55999755859375,78.80000305175781,77.18000030517578,78.45999908447266,66.86554718017578,11933100
2018-04-04,77.81999969482422,79.5199966430664,77.58999633789062,79.05000305175781,67.36835479736328,9030800
2018-04-05,79.08999633789062,79.31999969482422,78.51000213623047,78.80000305175781,67.1552963256836,7864700
2018-04-06,78.37000274658203,79.36000061035156,77.9000015258789,78.43000030517578,66.8399658203125,8300800
2018-04-09,78.80000305175781,78.8499984741211,77.56999969482422,78.16000366210938,66.60987091064453,9031200
2018-04-10,78.70999908447266,78.83999633789062,77.94000244140625,78.37000274658203,66.7888412475586,6779000
2018-04-11,78.19000244140625,78.69000244140625,78.04000091552734,78.2699966430664,66.70360565185547,7143500
2018-04-12,78.63999938964844,78.69999694824219,77.79000091552734,77.79000091552734,66.29454040527344,8282300
2018-04-13,78.05999755859375,78.44000244140625,77.72000122070312,78.37000274658203,66.7888412475586,6198500
2018-04-16,78.55999755859375,78.86000061035156,78.04000091552734,78.61000061035156,66.99337005615234,5962200
2018-04-17,78.93000030517578,78.94000244140625,78.0999984741211,78.43000030517578,66.8399658203125,6492400
2018-04-18,78.58000183105469,78.68000030517578,78.0199966430664,78.19999694824219,66.6439437866211,7349400
2018-04-19,75.38999938964844,75.72000122070312,74.19999694824219,74.94999694824219,64.46530151367188,16955600
2018-04-20,74.04000091552734,74.91999816894531,73.73999786376953,73.80000305175781,63.47616195678711,14085000
2018-04-23,73.58999633789062,73.9800033569336,72.76000213623047,73.0,62.7880973815918,13653400
2018-04-24,73.05999755859375,73.33000183105469,72.1500015258789,72.5,62.35802459716797,16551700
2018-04-25,72.41000366210938,72.75,71.94999694824219,72.30000305175781,62.18600082397461,14208800
2018-04-26,72.56999969482422,73.01000213623047,72.37000274658203,72.75,62.57305145263672,11204300
2018-04-27,72.52999877929688,73.08000183105469,72.20999908447266,72.80999755859375,62.62466049194336,8144800
2018-04-30,72.91000366210938,72.91999816894531,72.16000366210938,72.33999633789062,62.22041320800781,13076500
2018-05-01,72.05000305175781,72.33000183105469,71.66000366210938,71.95999908447266,61.8935546875,8103800
2018-05-02,71.94000244140625,72.01000213623047,70.7300033569336,70.94000244140625,61.016258239746094,10830900
2018-05-03,70.80999755859375,71.72000122070312,70.73999786376953,71.36000061035156,61.377498626708984,9386500
2018-05-04,71.37999725341797,72.62000274658203,71.33999633789062,72.43000030517578,62.297821044921875,8107400
2018-05-07,72.66999816894531,73.22000122070312,71.88999938964844,71.9800033569336,61.91077423095703,6633600
2018-05-08,72.05000305175781,72.12000274658203,71.11000061035156,71.44000244140625,61.44632339477539,8084100
2018-05-09,71.7699966430664,72.55000305175781,71.73999786376953,72.37000274658203,62.246219635009766,7528400
2018-05-10,72.94000244140625,73.33999633789062,72.69000244140625,73.1500015258789,62.91709518432617,7618500
2018-05-11,73.62999725341797,74.0999984741211,73.05000305175781,73.37000274658203,63.106327056884766,7586200
2018-05-14,73.77999877929688,73.77999877929688,73.08999633789062,73.27999877929688,63.02891159057617,8646900
2018-05-15,73.30999755859375,73.41000366210938,72.5999984741211,72.94999694824219,62.74508285522461,11502800
2018-05-16,72.9800033569336,73.93000030517578,72.95999908447266,73.52999877929688,63.24393844604492,8325000
2018-05-17,73.5199966430664,74.0,73.4000015258789,73.95999908447266,63.61378860473633,8053600
2018-05-18,73.9800033569336,74.06999969482422,73.11000061035156,73.44999694824219,63.175148010253906,7042700
2018-05-21,73.75,74.25,73.41999816894531,74.05999755859375,63.69981002807617,6428400
2018-05-22,74.45999908447266,74.94000244140625,73.83000183105469,74.02999877929688,63.67398452758789,7744200
2018-05-23,74.0199966430664,74.30000305175781,73.72000122070312,74.18000030517578,63.80302047729492,6592500
2018-05-24,74.08000183105469,74.3499984741211,73.58999633789062,73.7699966430664,63.45037078857422,6508900
2018-05-25,73.9000015258789,74.62000274658203,73.75,74.30999755859375,63.91482162475586,7546500
2018-05-29,74.05999755859375,74.69999694824219,73.7699966430664,74.05000305175781,63.69119644165039,8905600
2018-05-30,74.33000183105469,75.0199966430664,74.05000305175781,74.88999938964844,64.41370391845703,8128600
2018-05-31,74.66999816894531,74.69000244140625,72.80000305175781,73.16999816894531,62.934295654296875,15526000
2018-06-01,73.33000183105469,73.73999786376953,72.86000061035156,73.44999694824219,63.175148010253906,7209300
2018-06-04,73.54000091552734,74.62000274658203,73.44999694824219,74.18000030517578,63.80302047729492,8743800
2018-06-05,74.27999877929688,74.37999725341797,73.5999984741211,73.97000122070312,63.62240219116211,6910100
2018-06-06,74.06999969482422,74.41999816894531,73.72000122070312,74.3499984741211,63.94923782348633,7002900
2018-06-07,74.18000030517578,76.38999938964844,74.0999984741211,75.76000213623047,65.16200256347656,13476100
2018-06-08,75.8499984741211,77.20999908447266,75.73999786376953,77.18000030517578,66.38333892822266,13625300
2018-06-11,76.97000122070312,77.69000244140625,76.87999725341797,77.52999877929688,66.68437194824219,9049400
2018-06-12,77.81999969482422,77.88999938964844,77.11000061035156,77.23999786376953,66.43494415283203,8786000
2018-06-13,77.4000015258789,77.4000015258789,76.19999694824219,76.47000122070312,65.77265930175781,8022400
2018-06-14,76.55999755859375,76.55999755859375,75.69999694824219,75.98999786376953,65.35981750488281,8895200
2018-06-15,76.16000366210938,77.51000213623047,75.91999816894531,77.37999725341797,66.55538177490234,14943500
2018-06-18,76.86000061035156,77.0999984741211,75.38999938964844,75.83999633789062,65.23079681396484,7384900
2018-06-19,75.58999633789062,76.68000030517578,75.56999969482422,76.33000183105469,65.65226745605469,8514000
2018-06-20,76.3499984741211,76.3499984741211,75.54000091552734,75.8499984741211,65.23941040039062,6603500
2018-06-21,75.52999877929688,77.05000305175781,75.52999877929688,76.44000244140625,65.74688720703125,8691200
2018-06-22,76.79000091552734,77.62999725341797,76.7699966430664,77.43000030517578,66.5983657836914,11446400
2018-06-25,77.27999877929688,77.94000244140625,77.18000030517578,77.79000091552734,66.90800476074219,11300500
2018-06-26,77.79000091552734,78.30999755859375,77.36000061035156,78.0,67.0886459350586,9558500
2018-06-27,78.11000061035156,78.70999908447266,77.55999755859375,77.69000244140625,66.82200622558594,7873300
2018-06-28,77.86000061035156,78.31999969482422,77.66000366210938,78.05000305175781,67.13165283203125,5714400
2018-06-29,77.93000030517578,78.54000091552734,77.29000091552734,78.05999755859375,67.14024353027344,7679900
