Date,Open,High,Low,Close,Adj Close,Volume
2014-06-30,37.25,37.31999969482422,36.93000030517578,37.189998626708984,23.658233642578125,1747100
2014-07-01,37.20000076293945,37.380001068115234,36.93000030517578,37.349998474121094,23.760026931762695,2144500
2014-07-02,37.349998474121094,37.400001525878906,36.88999938964844,37.209999084472656,23.670961380004883,998100
2014-07-03,37.209999084472656,37.209999084472656,36.349998474121094,36.7400016784668,23.371976852416992,791900
2014-07-07,36.720001220703125,37.02000045776367,36.599998474121094,36.900001525878906,23.473770141601562,1290600
2014-07-08,36.83000183105469,37.61000061035156,36.83000183105469,37.41999816894531,23.804555892944336,1264800
2014-07-09,37.36000061035156,37.529998779296875,37.15999984741211,37.4900016784668,23.849084854125977,931400
2014-07-10,37.29999923706055,37.810001373291016,37.29999923706055,37.45000076293945,23.823640823364258,1415000
2014-07-11,37.349998474121094,37.619998931884766,37.15999984741211,37.560001373291016,23.893617630004883,1086800
2014-07-14,37.63999938964844,37.63999938964844,37.27000045776367,37.599998474121094,23.919069290161133,701500
2014-07-15,37.619998931884766,37.79999923706055,37.459999084472656,37.63999938964844,23.944501876831055,762600
2014-07-16,37.47999954223633,37.58000183105469,37.15999984741211,37.38999938964844,23.785465240478516,1420800
2014-07-17,37.34000015258789,37.630001068115234,37.25,37.38999938964844,23.785465240478516,786200
2014-07-18,37.52000045776367,37.95000076293945,37.41999816894531,37.810001373291016,24.052654266357422,1921100
2014-07-21,37.72999954223633,37.81999969482422,37.52000045776367,37.7599983215332,24.020841598510742,680100
2014-07-22,37.83000183105469,38.040000915527344,37.619998931884766,37.650001525878906,23.950868606567383,945300
2014-07-23,37.810001373291016,37.869998931884766,37.540000915527344,37.70000076293945,23.98267936706543,715000
2014-07-24,37.72999954223633,37.83000183105469,37.150001525878906,37.2400016784668,23.690052032470703,1317300
2014-07-25,37.11000061035156,37.36000061035156,36.939998626708984,37.0,23.53737449645996,1380700
2014-07-28,37.09000015258789,37.36000061035156,37.0099983215332,37.220001220703125,23.677330017089844,1442800
2014-07-29,36.880001068115234,36.880001068115234,36.470001220703125,36.470001220703125,23.465003967285156,1090600
2014-07-30,36.47999954223633,36.66999816894531,35.810001373291016,35.84000015258789,23.059661865234375,1381400
2014-07-31,35.68000030517578,35.849998474121094,35.5,35.56999969482422,22.88593864440918,2186100
2014-08-01,35.56999969482422,35.79999923706055,35.43000030517578,35.58000183105469,22.892370223999023,1595800
2014-08-04,35.599998474121094,35.810001373291016,35.31999969482422,35.7599983215332,23.0081844329834,1203400
2014-08-05,35.880001068115234,36.13999938964844,35.52000045776367,35.689998626708984,22.96314239501953,1289200
2014-08-06,35.68000030517578,36.06999969482422,35.66999816894531,35.869998931884766,23.078962326049805,1525900
2014-08-07,35.93000030517578,36.2599983215332,35.88999938964844,36.16999816894531,23.271982192993164,1119400
2014-08-08,36.16999816894531,36.41999816894531,36.060001373291016,36.310001373291016,23.362060546875,1064900
2014-08-11,36.36000061035156,36.599998474121094,36.029998779296875,36.369998931884766,23.400665283203125,972100
2014-08-12,36.41999816894531,36.630001068115234,36.310001373291016,36.45000076293945,23.452136993408203,902800
2014-08-13,36.599998474121094,37.040000915527344,36.56999969482422,37.0,23.806007385253906,729300
2014-08-14,37.09000015258789,37.220001220703125,36.88999938964844,37.130001068115234,23.889644622802734,787500
2014-08-15,37.209999084472656,37.31999969482422,36.939998626708984,37.09000015258789,23.863908767700195,883700
2014-08-18,37.20000076293945,37.459999084472656,37.029998779296875,37.439998626708984,24.0891056060791,739300
2014-08-19,37.47999954223633,37.66999816894531,37.36000061035156,37.59000015258789,24.185619354248047,653100
2014-08-20,37.650001525878906,37.9900016784668,37.4900016784668,37.84000015258789,24.346466064453125,823200
2014-08-21,37.849998474121094,37.90999984741211,37.560001373291016,37.59000015258789,24.185619354248047,582500
2014-08-22,37.59000015258789,37.61000061035156,37.130001068115234,37.310001373291016,24.005464553833008,785100
2014-08-25,37.5099983215332,37.52000045776367,37.099998474121094,37.2400016784668,23.960426330566406,477500
2014-08-26,37.290000915527344,37.40999984741211,37.20000076293945,37.2400016784668,23.960426330566406,607400
2014-08-27,37.310001373291016,37.36000061035156,37.119998931884766,37.279998779296875,23.986167907714844,766500
2014-08-28,37.119998931884766,37.349998474121094,37.09000015258789,37.18000030517578,23.92181968688965,682200
2014-08-29,37.290000915527344,37.33000183105469,37.08000183105469,37.13999938964844,23.896089553833008,1047400
2014-09-02,37.15999984741211,37.22999954223633,36.849998474121094,37.0099983215332,23.81244659423828,962300
2014-09-03,37.02000045776367,37.13999938964844,36.83000183105469,36.88999938964844,23.735231399536133,559200
2014-09-04,36.849998474121094,37.09000015258789,36.66999816894531,36.84000015258789,23.70305824279785,720900
2014-09-05,36.90999984741211,37.380001068115234,36.84000015258789,37.369998931884766,24.044063568115234,864100
2014-09-08,37.33000183105469,37.5,37.029998779296875,37.130001068115234,23.889644622802734,910600
2014-09-09,37.189998626708984,37.209999084472656,36.77000045776367,36.9900016784668,23.799577713012695,664000
2014-09-10,36.93000030517578,36.93000030517578,36.36000061035156,36.470001220703125,23.465003967285156,812900
2014-09-11,36.45000076293945,36.599998474121094,36.22999954223633,36.400001525878906,23.419963836669922,587400
2014-09-12,36.25,36.279998779296875,34.83000183105469,35.029998779296875,22.538496017456055,1983800
2014-09-15,35.04999923706055,35.29999923706055,34.70000076293945,34.779998779296875,22.377653121948242,860800
2014-09-16,34.849998474121094,35.459999084472656,34.83000183105469,35.380001068115234,22.763690948486328,1160100
2014-09-17,35.5,35.709999084472656,35.20000076293945,35.220001220703125,22.66074562072754,864400
2014-09-18,35.22999954223633,35.310001373291016,34.58000183105469,34.59000015258789,22.25539779663086,891100
