Date,AAPL,AMZN,GOOG,GOOGL,HD,INTC,JNJ,JPM,MA,MSFT,PG,T,UNH,V,VZ
2017-02-17,31.713809967041016,42.253501892089844,41.403499603271484,42.32749938964844,121.66246795654297,30.39612579345703,98.51346588134766,74.51505279541016,105.28812408447266,59.35904312133789,75.7724838256836,18.497934341430664,142.6612548828125,83.53670501708984,35.153900146484375
2017-02-24,31.933460235595703,42.262001037597656,41.43199920654297,42.390499114990234,124.17228698730469,30.437789916992188,102.39411926269531,74.59764099121094,106.8084487915039,59.35904312133789,75.7392349243164,18.89035987854004,147.5849609375,84.46320343017578,36.16157150268555
2017-03-03,32.66250991821289,42.49399948120117,41.45399856567383,42.45399856567383,125.75476837158203,29.912857055664062,103.27845764160156,76.63745880126953,107.52051544189453,59.0191650390625,75.28170776367188,18.73427963256836,152.2371368408203,84.80702209472656,35.797088623046875
2017-03-10,32.512962341308594,42.62300109863281,42.162498474121094,43.070499420166016,125.6983642578125,29.921188354492188,105.2974624633789,75.38216400146484,107.01054382324219,59.64380645751953,75.75584411621094,18.885902404785156,154.4217529296875,85.70487976074219,35.26824951171875
2017-03-17,32.711578369140625,42.615501403808594,42.60599899291992,43.618499755859375,128.0522918701172,29.387924194335938,106.8409423828125,74.88667297363281,108.5693588256836,59.58870315551758,75.69763946533203,19.00184440612793,154.16734313964844,86.1919937133789,36.011497497558594
2017-03-24,32.863468170166016,42.28049850463867,40.721500396728516,41.75699996948242,126.43448638916016,29.296268463134766,104.68843841552734,72.08711242675781,107.75146484375,59.689735412597656,75.33993530273438,18.58711814880371,149.89752197265625,85.18912506103516,35.504093170166016
2017-03-31,33.569156646728516,44.32699966430664,41.47800064086914,42.38999938964844,125.68125915527344,30.054494857788086,103.91254425048828,72.54131317138672,108.22297668457031,60.498111724853516,74.74099731445312,18.529144287109375,148.9981689453125,84.88345336914062,34.83945083618164
2017-04-07,33.494380950927734,44.74399948120117,41.23350143432617,42.10499954223633,125.93802642822266,30.02117919921875,104.22123718261719,71.57935333251953,108.21404266357422,60.33273696899414,74.22528076171875,18.388423919677734,150.8241729736328,84.75928497314453,35.19007110595703
2017-04-14,32.95928192138672,44.23350143432617,41.178001403808594,42.00899887084961,124.89373779296875,29.37126350402832,104.27963256835938,70.10090637207031,107.2306137084961,59.66218185424805,74.89073944091797,18.247987747192383,149.8612060546875,84.88345336914062,35.1611442565918
2017-04-21,33.24435806274414,44.92649841308594,42.15950012207031,42.9474983215332,128.3946533203125,30.2628173828125,101.58483123779297,70.20059204101562,110.17120361328125,60.99412155151367,74.28231811523438,18.089426040649414,155.49368286132812,87.0611801147461,34.17037582397461
2017-04-28,33.566810607910156,46.2495002746582,45.29800033569336,46.22600173950195,133.6160430908203,30.121166229248047,103.011474609375,72.26043701171875,112.14769744873047,62.886417388916016,73.20104217529297,17.95351791381836,158.87322998046875,87.1280288696289,33.201324462890625
2017-05-05,34.807621002197266,46.70750045776367,46.35649871826172,47.513999938964844,133.29931640625,30.907651901245117,103.04486846923828,72.26043701171875,113.28535461425781,63.38247299194336,72.50531005859375,17.46877670288086,158.1828155517578,87.9590072631836,33.76539993286133
2017-05-12,36.6265754699707,48.067501068115234,46.611000061035156,47.75699996948242,134.31790161132812,29.824796676635742,103.15330505371094,72.19398498535156,112.92863464355469,62.81294631958008,72.2454833984375,17.43706703186035,156.08421325683594,88.5703125,33.15069580078125
2017-05-19,35.91328430175781,47.992000579833984,46.70050048828125,47.73249816894531,133.78721618652344,29.715681076049805,105.95658874511719,70.41655731201172,113.36250305175781,62.53550338745117,72.2873764038086,17.323806762695312,156.7928466796875,88.48826599121094,32.846954345703125
2017-05-26,36.0423469543457,49.78900146484375,48.57350158691406,49.66350173950195,132.58888244628906,30.437580108642578,106.592041015625,70.89826202392578,117.26720428466797,64.63265991210938,73.13397979736328,17.26944351196289,161.25338745117188,90.583740234375,32.77464294433594
2017-06-02,36.474063873291016,50.33649826049805,48.779998779296875,49.805999755859375,133.74249267578125,30.487947463989258,109.24593353271484,68.63910675048828,120.70916748046875,66.29560852050781,74.2571792602539,17.60921859741211,162.9704132080078,91.99984741210938,33.58460235595703
2017-06-09,34.95598220825195,48.91550064086914,47.49150085449219,48.50600051879883,131.6849822998047,29.975889205932617,110.46366882324219,72.22720336914062,118.62664031982422,64.96525573730469,73.89674377441406,17.572973251342773,164.85096740722656,90.47845458984375,33.78709030151367
2017-06-16,33.38157272338867,49.385501861572266,46.98899841308594,47.930999755859375,134.8530731201172,29.556188583374023,112.83206176757812,71.57935333251953,117.58537292480469,64.66961669921875,75.1540756225586,17.649991989135742,165.68679809570312,90.10530853271484,33.72201919555664
2017-06-23,34.32244873046875,50.1870002746582,48.27949905395508,49.304500579833984,130.26443481445312,28.69996452331543,114.57888793945312,72.14415740966797,119.56185913085938,65.7874755859375,74.95288848876953,17.192432403564453,168.9890594482422,91.4544677734375,32.825260162353516
2017-06-30,33.79219436645508,48.400001525878906,45.436500549316406,46.48400115966797,132.06365966796875,28.32222557067871,111.10195922851562,75.91499328613281,117.09366607666016,63.68107986450195,73.05014038085938,17.092763900756836,169.14410400390625,89.73213195800781,32.29734420776367
2017-07-07,33.82971954345703,48.9379997253418,45.929500579833984,47.04050064086914,131.05642700195312,28.43974494934082,111.31192016601562,78.37866973876953,118.03179168701172,64.17072296142578,73.46923828125,17.043048858642578,171.46116638183594,89.8661117553711,31.856365203857422
2017-07-14,34.97003936767578,50.09049987792969,47.79949951171875,48.84550094604492,131.61605834960938,29.111297607421875,111.3623046875,77.04244232177734,122.67770385742188,67.23790740966797,73.00823974609375,16.729656219482422,170.4941864013672,92.74617767333984,31.91497802734375
2017-07-21,35.2586555480957,51.28350067138672,48.645999908447266,49.69200134277344,126.25257110595703,29.153263092041016,113.63823699951172,75.9066390991211,124.8606185913086,68.1710205078125,74.85663604736328,16.826440811157227,174.9458465576172,95.30093383789062,32.40585708618164
2017-07-28,35.077980041503906,51.00199890136719,47.076499938964844,47.916500091552734,127.48368835449219,29.640125274658203,110.73243713378906,76.23233032226562,123.54698944091797,67.47811126708984,76.20831298828125,17.974010467529297,174.37115478515625,94.87037658691406,35.124061584472656
2017-08-04,36.69463348388672,49.37900161743164,46.39799880981445,47.28950119018555,131.504150390625,30.69989013671875,111.84939575195312,78.21998596191406,125.391845703125,67.14552307128906,76.59691619873047,17.71131706237793,177.7737579345703,96.53524780273438,35.834754943847656
2017-08-11,37.09546661376953,48.39950180053711,45.71950149536133,46.50450134277344,133.33786010742188,30.33623504638672,111.7822265625,76.34925842285156,124.16519165039062,66.97920989990234,77.16291046142578,17.559223175048828,176.0770263671875,95.76976776123047,35.211978912353516
2017-08-18,37.10019302368164,47.923500061035156,45.53350067138672,46.308998107910156,126.97572326660156,29.608911514282227,111.38750457763672,75.78134155273438,126.66681671142578,67.32682037353516,78.1175308227539,17.222789764404297,174.0701141357422,98.2432861328125,34.940895080566406
2017-08-25,37.65612030029297,47.26300048828125,45.794498443603516,46.525001525878906,128.83529663085938,29.321361541748047,111.29312896728516,76.74179077148438,128.22189331054688,67.63330078125,78.15132904052734,17.508529663085938,177.29937744140625,99.04832458496094,35.66624069213867
2017-09-01,38.643089294433594,48.912498474121094,46.867000579833984,47.5994987487793,130.5758056640625,29.676576614379883,110.7437973022461,76.58308410644531,128.69517517089844,68.67353057861328,78.16822814941406,17.27348518371582,182.2162628173828,99.575439453125,35.109413146972656
2017-09-08,37.366371154785156,48.29499816894531,46.32500076293945,47.070499420166016,138.265869140625,29.761146545410156,110.7015151977539,73.84381103515625,132.5394744873047,68.71068572998047,78.43010711669922,16.402437210083008,181.07640075683594,100.08335876464844,33.78328323364258
2017-09-15,37.66081237792969,49.339500427246094,46.01449966430664,46.76449966430664,137.17469787597656,31.291906356811523,113.63426971435547,76.51628112792969,136.750732421875,69.9459457397461,78.7933578491211,17.09835433959961,181.4701385498047,100.91716003417969,35.06544876098633
2017-09-22,35.77872085571289,47.755001068115234,46.42649841308594,47.16299819946289,138.53436279296875,31.44413948059082,111.04803466796875,79.19712829589844,137.0501708984375,69.11006927490234,77.9232406616211,17.785053253173828,176.75436401367188,101.16632843017578,36.56009292602539
2017-09-29,36.304012298583984,48.067501068115234,47.955501556396484,48.68600082397461,141.6432647705078,32.20528793334961,109.88168334960938,79.76500701904297,136.3837127685547,69.18435668945312,76.85881042480469,18.05235481262207,179.33660888671875,100.8596420288086,36.259700775146484
2017-10-06,36.58196258544922,49.479000091552734,48.94449996948242,49.68199920654297,143.62644958496094,33.516178131103516,112.59471893310547,81.41573333740234,138.8395233154297,70.5868148803711,77.99925994873047,18.081960678100586,181.36026000976562,102.28765106201172,36.19050598144531
2017-10-13,36.98006057739258,50.14699935913086,49.48400115966797,50.39350128173828,142.43138122558594,33.55000305175781,115.30773162841797,80.5252914428711,142.53494262695312,71.9706802368164,78.59907531738281,16.72780418395996,176.28733825683594,104.13729858398438,35.486122131347656
2017-10-20,36.80574035644531,49.14550018310547,49.40999984741211,50.253501892089844,141.53070068359375,34.192752838134766,120.35346221923828,83.59140014648438,140.63888549804688,73.19667053222656,75.1111831665039,16.652833938598633,189.99517822265625,103.0735092163086,36.7243537902832
2017-10-27,38.40751647949219,55.04750061035156,50.9635009765625,51.68349838256836,144.91677856445312,37.5502815246582,119.82943725585938,85.48985290527344,143.6764678955078,77.84050750732422,74.08134460449219,15.917186737060547,194.67428588867188,105.14359283447266,36.2349967956543
2017-11-03,40.63352966308594,55.58000183105469,51.624000549316406,52.4995002746582,142.36204528808594,39.191001892089844,118.39264678955078,85.1874771118164,144.42135620117188,78.14702606201172,73.68983459472656,15.603245735168457,194.92152404785156,106.72492980957031,35.15987777709961
2017-11-10,41.2926025390625,56.26750183105469,51.403499603271484,52.20750045776367,142.1195831298828,38.776695251464844,117.95315551757812,81.91133117675781,144.66317749023438,77.89624786376953,75.03458404541016,16.034326553344727,193.27330017089844,107.22328186035156,33.276580810546875
2017-11-17,40.22405242919922,56.49399948120117,50.954498291015625,51.794498443603516,145.26318359375,37.96849060058594,116.6346664428711,82.44055938720703,144.16015625,76.91529846191406,75.26439666748047,16.17021369934082,192.201904296875,105.43551635742188,33.676971435546875
2017-11-24,41.3635368347168,59.29999923706055,52.03049850463867,52.82600021362305,149.23809814453125,38.07057189941406,116.64314270019531,82.5917739868164,147.75881958007812,77.71807098388672,75.28141784667969,16.310775756835938,194.59185791015625,107.49966430664062,34.85588073730469
2017-12-01,40.436832427978516,58.11750030517578,50.50849914550781,51.253501892089844,157.0355987548828,38.011024475097656,119.03262329101562,88.02676391601562,144.80836486816406,78.65150451660156,76.90704345703125,17.10265350341797,208.35983276367188,106.30919647216797,37.999656677246094
2017-12-08,40.0396728515625,58.099998474121094,51.852500915527344,52.46900177001953,159.6380615234375,36.87953567504883,119.55132293701172,88.9843978881836,145.00177001953125,78.55815124511719,76.91556549072266,17.21042251586914,205.7229461669922,108.10453033447266,37.88102340698242
2017-12-15,41.12712860107422,58.957000732421875,53.20949935913086,53.599998474121094,158.91566467285156,37.908931732177734,121.14152526855469,89.1607894897461,148.3972930908203,81.069091796875,78.20926666259766,17.9179630279541,203.80271911621094,109.27579498291016,39.052528381347656
2017-12-22,41.372982025146484,58.417999267578125,53.00600051879883,53.44300079345703,163.74630737304688,39.72951889038086,119.15165710449219,90.26123046875,145.9304962158203,79.81830596923828,78.41351318359375,18.245956420898438,202.1304931640625,108.19091796875,39.43807601928711
2017-12-29,40.00657272338867,58.4734992980957,52.31999969482422,52.66999816894531,164.9647979736328,39.27012252807617,118.8115005493164,89.83283996582031,146.42385864257812,79.84627532958984,78.20072937011719,18.21784210205078,202.55319213867188,109.46784210205078,39.24531173706055
2018-01-05,41.37062072753906,61.457000732421875,55.11149978637695,55.51449966430664,167.54995727539062,38.062068939208984,120.50379180908203,91.48295593261719,153.85337829589844,82.31990051269531,77.6560287475586,17.871103286743164,210.15139770507812,114.11458587646484,38.91166687011719
2018-01-12,41.86471176147461,65.26000213623047,56.112998962402344,56.532501220703125,170.96180725097656,36.78596496582031,123.9476318359375,95.13924407958984,157.2833251953125,83.63607025146484,76.26868438720703,17.59459114074707,210.06875610351562,115.29547119140625,38.889915466308594
2018-01-19,42.18859100341797,64.72899627685547,56.8754997253418,57.17499923706055,175.23544311523438,38.130126953125,125.30825805664062,95.42633819580078,161.64344787597656,84.00944519042969,78.10224914550781,17.74241065979004,223.5839385986328,117.80130004882812,38.92741394042969
2018-01-26,40.545570373535156,70.10250091552734,58.79199981689453,59.37799835205078,180.37074279785156,42.60500717163086,123.58199310302734,98.22132110595703,165.04429626464844,87.79918670654297,75.23783874511719,18.03326988220215,228.2880401611328,121.2767562866211,41.034637451171875
2018-02-02,37.94276428222656,71.49749755859375,55.595001220703125,55.959999084472656,168.82936096191406,39.26161193847656,117.07681274414062,96.49871826171875,165.2477569580078,85.67095184326172,72.25336456298828,18.152475357055664,213.0456085205078,116.082763671875,39.729801177978516
2018-02-09,37.12664031982422,66.9800033569336,51.888999938964844,52.313499450683594,160.25604248046875,37.64365005493164,110.14640045166016,92.91846466064453,160.06407165527344,82.31058502197266,68.53992462158203,17.189302444458008,203.01255798339844,111.6760025024414,37.405113220214844
2018-02-16,40.929256439208984,72.43450164794922,54.7400016784668,54.775001525878906,162.73667907714844,39.02262878417969,113.2247085571289,96.83648681640625,170.18922424316406,86.27973175048828,70.83831024169922,17.709035873413086,210.7394561767578,117.18885803222656,37.607582092285156
2018-02-23,41.65797805786133,75.0,56.339500427246094,56.40449905395508,163.93780517578125,40.88125991821289,112.26380157470703,99.05728912353516,170.29580688476562,88.21161651611328,69.50901794433594,17.508764266967773,211.46533203125,118.2275619506836,36.21276092529297
2018-03-02,41.82651138305664,75.01249694824219,53.94599914550781,54.207000732421875,155.32962036132812,41.951904296875,110.24411010742188,95.6881103515625,169.5788116455078,87.26443481445312,68.17974090576172,17.33234405517578,206.89895629882812,116.15020751953125,36.19025802612305
2018-03-09,42.721378326416016,78.94450378417969,58.00199890136719,58.04199981689453,159.4542999267578,44.70130157470703,114.50599670410156,99.67371368408203,177.5432586669922,90.53743743896484,68.85723876953125,17.666120529174805,207.80523681640625,119.74711608886719,36.752685546875
2018-03-16,42.25614929199219,78.58399963378906,56.7864990234375,56.72100067138672,156.65318298339844,43.82765579223633,114.40330505371094,97.4782485961914,176.87472534179688,88.71802520751953,67.72520446777344,17.64227867126465,210.04522705078125,119.76636505126953,36.41524124145508
2018-03-23,39.15138626098633,74.77799987792969,51.07849884033203,51.32749938964844,150.38558959960938,42.277374267578125,107.0605239868164,90.35990142822266,166.48797607421875,81.7594223022461,65.10094451904297,16.545597076416016,195.93223571777344,112.5244140625,34.712955474853516
2018-03-30,39.825504302978516,72.36699676513672,51.589500427246094,51.856998443603516,156.02291870117188,44.607078552246094,109.67071533203125,92.85935974121094,169.7144775390625,85.59510803222656,67.99108123779297,16.99857521057129,197.26889038085938,115.0442123413086,35.86031723022461
2018-04-06,39.96792221069336,70.2614974975586,50.35200119018555,50.497501373291016,152.70526123046875,41.789161682128906,109.62794494628906,92.58340454101562,164.65835571289062,84.6197509765625,67.2621078491211,16.989036560058594,206.45018005371094,113.19764709472656,35.60533905029297
2018-04-13,41.47520446777344,71.53949737548828,51.4635009765625,51.801998138427734,151.26097106933594,44.41864776611328,111.7845458984375,93.61029815673828,169.0925750732422,87.29257202148438,67.21063995361328,17.072603225708008,206.74513244628906,116.13096618652344,36.19003677368164
2018-04-20,39.33652114868164,76.37449645996094,53.64799880981445,53.86600112915039,154.9462127685547,44.13600540161133,108.39559173583984,94.603271484375,171.81910705566406,89.09319305419922,63.87705612182617,16.844255447387695,216.6823272705078,119.448974609375,36.372276306152344
2018-04-27,38.52947235107422,78.63099670410156,51.502498626708984,51.5724983215332,163.21829223632812,45.163814544677734,109.7734146118164,92.84648132324219,170.7129669189453,89.86219024658203,63.02014923095703,16.052331924438477,221.4020538330078,121.18975067138672,39.15903854370117
2018-05-04,43.6352424621582,79.04750061035156,52.410499572753906,52.54999923706055,161.96656799316406,45.46754837036133,106.2817611694336,92.02326202392578,182.57962036132812,89.24323272705078,62.691261291503906,15.615063667297363,217.45668029785156,123.25751495361328,36.59247589111328
2018-05-11,44.93772888183594,80.14550018310547,54.91299819946289,55.16899871826172,166.58840942382812,47.095699310302734,108.89196014404297,96.63164520263672,187.60572814941406,91.62529754638672,63.504859924316406,15.687942504882812,219.6505889892578,126.7774887084961,36.91899490356445
2018-05-18,44.39445877075195,78.71849822998047,53.31800079345703,53.481998443603516,164.05862426757812,46.087791442871094,106.32454681396484,94.3147201538086,184.74334716796875,90.76031494140625,63.5741081237793,15.571335792541504,225.51333618164062,125.16056823730469,36.25078201293945
2018-05-25,44.93535232543945,80.50749969482422,53.78300094604492,54.20399856567383,163.55967712402344,47.7590217590332,104.72496032714844,93.91584014892578,185.49046325683594,92.64407348632812,64.31847381591797,15.794828414916992,225.79910278320312,126.46105194091797,36.84307098388672
2018-06-01,45.33090591430664,82.0770034790039,55.974998474121094,56.75,164.91552734375,49.17180252075195,104.5439224243164,91.99778747558594,189.56570434570312,94.932861328125,63.5741081237793,15.775394439697266,224.32420349121094,126.04685974121094,36.303932189941406
2018-06-08,45.67879867553711,84.19950103759766,56.04349899291992,56.635501861572266,174.58070373535156,47.42304992675781,106.95792388916016,94.29774475097656,194.09695434570312,95.72406768798828,66.80256652832031,16.43614387512207,231.08111572265625,129.79403686523438,37.3442268371582
2018-06-15,44.9973030090332,85.79850006103516,57.612998962402344,57.9635009765625,176.5260467529297,47.474735260009766,105.70780944824219,91.5734634399414,193.6021270751953,94.31121826171875,66.97569274902344,16.105772018432617,236.8014373779297,130.14083862304688,36.493770599365234
2018-06-22,44.0632438659668,85.78350067138672,57.77399826049805,58.464500427246094,173.77090454101562,45.22633743286133,105.90611267089844,89.74876403808594,195.49415588378906,94.57498168945312,67.01898956298828,15.39643669128418,235.3120574951172,130.36241149902344,37.784645080566406
2018-06-29,44.1085090637207,84.98999786376953,55.782501220703125,56.45949935913086,171.73753356933594,42.8228759765625,104.61287689208984,88.43331146240234,190.68154907226562,92.87955474853516,67.56428527832031,15.600495338439941,226.95864868164062,127.58809661865234,38.20227813720703
2018-07-06,44.790000915527344,85.53150177001953,57.00849914550781,57.75400161743164,171.1917266845703,44.25289535522461,108.41496276855469,88.79441833496094,193.83609008789062,95.28138732910156,68.64619445800781,15.877419471740723,231.9725341796875,129.16790771484375,39.090702056884766
2018-07-13,45.59062576293945,90.65149688720703,59.441001892089844,60.22100067138672,174.89759826660156,44.985137939453125,108.57015228271484,90.75701904296875,200.04408264160156,99.30323791503906,68.64619445800781,15.704853057861328,239.31768798828125,134.30226135253906,39.49013137817383
2018-07-20,45.61683654785156,90.68499755859375,59.24549865722656,59.89400100708008,178.2073516845703,44.71808624267578,108.50115203857422,94.95523071289062,200.82127380371094,100.09441375732422,68.71896362304688,15.42219352722168,233.7671356201172,135.81459045410156,38.88330841064453
2018-07-27,45.50723648071289,90.8635025024414,61.92499923706055,62.644500732421875,173.53323364257812,41.074134826660156,113.41536712646484,99.00840759277344,197.15866088867188,101.42249298095703,70.37841796875,15.412276268005371,236.773681640625,135.54490661621094,39.95102310180664
2018-08-03,49.560420989990234,91.16449737548828,61.18550109863281,61.90800094604492,172.21287536621094,42.75396728515625,113.76026916503906,99.91291046142578,195.46823120117188,101.76155853271484,71.90685272216797,16.002384185791016,237.948486328125,134.6875762939453,40.15073013305664
2018-08-10,49.624237060546875,94.31500244140625,61.88050079345703,62.6254997253418,172.79383850097656,42.33795928955078,112.7256851196289,98.75242614746094,196.87692260742188,102.66574096679688,71.12080383300781,15.997431755065918,240.85325622558594,134.600830078125,40.30436706542969
2018-08-17,52.027381896972656,94.11100006103516,60.04800033569336,60.79249954223633,172.14242553710938,40.821231842041016,115.9328842163086,97.93324279785156,197.4209747314453,101.71824645996094,73.09468078613281,16.3792667388916,242.6756134033203,136.3467559814453,42.08645248413086
2018-08-24,51.687828063964844,95.26950073242188,61.032501220703125,61.837501525878906,177.19509887695312,41.30659484863281,117.20884704589844,97.85645294189453,203.43460083007812,102.4935531616211,72.80647277832031,16.185867309570312,244.4795684814453,139.11553955078125,42.07876968383789
2018-08-31,54.430519104003906,100.635498046875,60.90950012207031,61.59000015258789,177.63441467285156,41.973934173583984,116.89641571044922,97.77114868164062,209.41917419433594,106.20941925048828,72.4483642578125,15.838744163513184,248.3463897705078,141.7107696533203,41.76383590698242
2018-09-07,52.91690444946289,97.60350036621094,58.24150085449219,58.87950134277344,182.4652862548828,40.25789260864258,119.17896270751953,97.54928588867188,205.07650756835938,102.31392669677734,71.5400161743164,15.928007125854492,249.01727294921875,138.15084838867188,41.4796257019043
2018-09-14,53.52427673339844,98.5094985961914,58.62649917602539,58.89899826049805,184.97801208496094,39.46919250488281,121.06232452392578,96.84956359863281,211.75076293945312,107.19276428222656,73.02481842041016,16.661924362182617,246.26052856445312,142.62722778320312,41.902099609375
2018-09-21,52.046504974365234,95.75050354003906,58.304500579833984,58.60599899291992,187.9154052734375,40.439903259277344,124.00445556640625,100.5614242553711,215.5785369873047,108.03426361083984,74.95503234863281,16.751184463500977,247.52285766601562,144.75933837890625,41.802242279052734
